user_code,rt_movie,wish_movie
6NW5QBzYgx1Yo,"[{'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 5.0}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 5.0}, {'movie_code': 'm15GKp5', 'movie_title': '레옹', 'movie_rating': 4.5}, {'movie_code': 'mO2p7x5', 'movie_title': '인터스텔라', 'movie_rating': 4.0}, {'movie_code': 'mLOPKgW', 'movie_title': '트루먼 쇼', 'movie_rating': 5.0}]","[{'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'mOAGR7j', 'title': '한나 개즈비: 나의 이야기', 'year': 2018, 'genres': ['코미디'], 'ratings_avg': 4.4}, {'code': 'm5x1lMq', 'title': '미안해요, 리키', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mO2ZzxO', 'title': '천사들의 합창', 'year': 1984, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.2}, {'code': 'md6B3Ad', 'title': '대부 일대기', 'year': 1992, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.4}, {'code': 'mJOVXR5', 'title': '다크 나이트', 'year': 2008, 'genres': ['액션', '드라마', '스릴러', '범죄', '판타지'], 'ratings_avg': 4.3}, {'code': 'm5DGP37', 'title': '가버나움', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mO0gZ9x', 'title': '레미제라블 25주년 런던 라이브 공연', 'year': 2010, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mY5QvGW', 'title': '포레스트 검프', 'year': 1994, 'genres': ['드라마', '로맨스', '코미디'], 'ratings_avg': 4.3}, {'code': 'm5ZlXxL', 'title': '나이브스 아웃', 'year': 2019, 'genres': ['코미디', '범죄', '드라마', '미스터리', '스릴러'], 'ratings_avg': 3.9}]"
3Bnvw4DJ05PAY,"[{'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 3.0}, {'movie_code': 'mLOPKgW', 'movie_title': '트루먼 쇼', 'movie_rating': 4.0}, {'movie_code': 'mnWJyx5', 'movie_title': '굿 윌 헌팅', 'movie_rating': 5.0}, {'movie_code': 'mJOV1RW', 'movie_title': '하울의 움직이는 성', 'movie_rating': 3.5}, {'movie_code': 'moW4XlW', 'movie_title': '쉰들러 리스트', 'movie_rating': 3.5}, {'movie_code': 'mOk6rwW', 'movie_title': '세 얼간이', 'movie_rating': 3.5}, {'movie_code': 'mWLar6O', 'movie_title': '변호인', 'movie_rating': 3.0}, {'movie_code': 'm85X9LW', 'movie_title': '이터널 선샤인', 'movie_rating': 3.0}, {'movie_code': 'myWqxp5', 'movie_title': '파이트 클럽', 'movie_rating': 4.0}]","[{'code': 'mdRaxbO', 'title': '머나먼 여정', 'year': 1993, 'genres': ['코미디', '가족', '드라마'], 'ratings_avg': 3.8}, {'code': 'mdMBAR5', 'title': '우리도 사랑일까', 'year': 2011, 'genres': ['코미디', '드라마'], 'ratings_avg': 3.8}, {'code': 'mdKBMrJ', 'title': '겟 아웃', 'year': 2017, 'genres': ['스릴러', '공포', '미스터리', '드라마'], 'ratings_avg': 3.7}, {'code': 'm5DpxB5', 'title': '더 울프 오브 월 스트리트', 'year': 2013, 'genres': ['범죄', '드라마'], 'ratings_avg': 3.7}, {'code': 'mWwBXQ5', 'title': '커피와 담배', 'year': 2003, 'genres': ['드라마'], 'ratings_avg': 3.7}, {'code': 'md7qXkW', 'title': '우리가 들려줄 이야기', 'year': 2013, 'genres': ['다큐멘터리'], 'ratings_avg': 3.6}, {'code': 'mLOPXO6', 'title': '밀양', 'year': 2007, 'genres': ['드라마'], 'ratings_avg': 3.6}, {'code': 'mWJyZx5', 'title': '백만엔걸 스즈코', 'year': 2008, 'genres': ['드라마'], 'ratings_avg': 3.6}, {'code': 'm5ZXY7R', 'title': '창문넘어 도망친 100세 노인', 'year': 2013, 'genres': ['모험', '코미디'], 'ratings_avg': 3.6}, {'code': 'mO1Vzjx', 'title': '인 허 플레이스', 'year': 2014, 'genres': ['드라마'], 'ratings_avg': 3.4}]"
487Gv7NDlqE6o,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mO0gZ9x', 'movie_title': '레미제라블 25주년 런던 라이브 공연', 'movie_rating': 5.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}, {'movie_code': 'm5ZlXxL', 'movie_title': '나이브스 아웃', 'movie_rating': 4.5}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 3.0}]","[{'code': 'm53MzpO', 'title': '고백', 'year': 2012, 'genres': ['다큐멘터리'], 'ratings_avg': 5.0}, {'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'm5x1lMq', 'title': '미안해요, 리키', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mdja2ZN', 'title': '아이리시맨', 'year': 2019, 'genres': ['범죄', '드라마'], 'ratings_avg': 3.9}, {'code': 'm5r3G2E', 'title': '이터널스', 'year': 2020, 'genres': ['액션', '드라마', '판타지'], 'ratings_avg': 3.0}, {'code': 'mY5QvGW', 'title': '포레스트 검프', 'year': 1994, 'genres': ['드라마', '로맨스', '코미디'], 'ratings_avg': 4.3}, {'code': 'mOP03gg', 'title': '블랙 위도우', 'year': 2020, 'genres': ['액션', '모험', 'SF'], 'ratings_avg': 4.3}, {'code': 'm5r3GPJ', 'title': '사마에게', 'year': 2019, 'genres': ['다큐멘터리', '전쟁'], 'ratings_avg': 4.2}, {'code': 'mjO0zL5', 'title': '대부', 'year': 1972, 'genres': ['범죄', '드라마', '스릴러'], 'ratings_avg': 4.3}, {'code': 'mOll8J9', 'title': '카불의 제비', 'year': 2019, 'genres': ['애니메이션'], 'ratings_avg': 3.6}]"
K6ExjdXO1vX1O,"[{'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 3.0}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 5.0}, {'movie_code': 'm15GKp5', 'movie_title': '레옹', 'movie_rating': 5.0}, {'movie_code': 'mjO0ovW', 'movie_title': '죽은 시인의 사회', 'movie_rating': 4.5}, {'movie_code': 'm5XMeBW', 'movie_title': '아이언맨', 'movie_rating': 4.0}, {'movie_code': 'm5e8v3d', 'movie_title': '신세계', 'movie_rating': 3.5}, {'movie_code': 'mdBzxzd', 'movie_title': '12명의 성난 사람들', 'movie_rating': 5.0}]","[{'code': 'm5x1lMq', 'title': '미안해요, 리키', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mJOVXR5', 'title': '다크 나이트', 'year': 2008, 'genres': ['액션', '드라마', '스릴러', '범죄', '판타지'], 'ratings_avg': 4.3}, {'code': 'mdja2ZN', 'title': '아이리시맨', 'year': 2019, 'genres': ['범죄', '드라마'], 'ratings_avg': 3.9}, {'code': 'mWpb6wd', 'title': '기억을 잃어버린 때', 'year': 1996, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'm5xw62g', 'title': '1917', 'year': 2019, 'genres': ['드라마', '전쟁'], 'ratings_avg': 4.2}, {'code': 'm5ekBKZ', 'title': '1+3', 'year': 2018, 'genres': ['드라마', '판타지', '로맨스'], 'ratings_avg': 3.7}, {'code': 'm5axPld', 'title': '반다의 방', 'year': 2000, 'genres': ['다큐멘터리', '드라마'], 'ratings_avg': 4.1}, {'code': 'm5nQX33', 'title': '어느 가족', 'year': 2018, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.1}, {'code': 'mXOgK0O', 'title': '본 아이덴티티', 'year': 2002, 'genres': ['액션', '미스터리', '스릴러'], 'ratings_avg': 4.1}, {'code': 'mMO2JAO', 'title': '메멘토', 'year': 2000, 'genres': ['미스터리', '스릴러'], 'ratings_avg': 4.1}]"
3Bnvw1mdKxPAY,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 3.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 3.5}, {'movie_code': 'mW9wPld', 'movie_title': '날으는 운동화', 'movie_rating': 3.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 3.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.0}]","[{'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'm5YAzl5', 'title': '아브라함 계곡', 'year': 1993, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mOll8J9', 'title': '카불의 제비', 'year': 2019, 'genres': ['애니메이션'], 'ratings_avg': 3.6}, {'code': 'mWy4nk5', 'title': '절멸의 천사', 'year': 1962, 'genres': ['판타지', '드라마', '코미디'], 'ratings_avg': 4.1}, {'code': 'mdBp22W', 'title': '노래하는 여자, 노래하지 않는 여자', 'year': 1977, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mWJyZyx', 'title': '생산적 활동', 'year': 2008, 'genres': ['다큐멘터리', '애니메이션'], 'ratings_avg': 4.0}, {'code': 'mOPzqV5', 'title': '케스', 'year': 1969, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mWyJK8r', 'title': '플로리다 프로젝트', 'year': 2017, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mW9NqlO', 'title': '다게레오타입', 'year': 1975, 'genres': ['다큐멘터리'], 'ratings_avg': 4.0}, {'code': 'mW4LNQP', 'title': '콜 미 바이 유어 네임', 'year': 2017, 'genres': ['드라마', '로맨스'], 'ratings_avg': 4.0}]"
6NW5QraB6x1Yo,"[{'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 4.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 2.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 5.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}]","[{'code': 'mdBDgZD', 'title': '신비한 동물사전 5', 'year': 2024, 'genres': ['가족', '판타지'], 'ratings_avg': 5.0}, {'code': 'mOAko1m', 'title': '블레이드', 'year': None, 'genres': ['액션', '공포', 'SF'], 'ratings_avg': 1.8}, {'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'mWzyBrD', 'title': '신비한 동물사전 3', 'year': 2020, 'genres': ['가족', '판타지'], 'ratings_avg': 3.9}, {'code': 'm5Daky3', 'title': '신비한 동물사전 4', 'year': 2022, 'genres': ['가족', '판타지'], 'ratings_avg': 3.2}, {'code': 'mOlpNeO', 'title': '아바타 3', 'year': 2021, 'genres': ['액션', '드라마', '판타지', 'SF'], 'ratings_avg': 4.0}, {'code': 'm53NXbn', 'title': '가디언즈 오브 갤럭시 3', 'year': 2021, 'genres': ['액션', '모험', 'SF'], 'ratings_avg': 4.1}, {'code': 'm53326n', 'title': '아바타 4', 'year': 2018, 'genres': ['판타지', '액션'], 'ratings_avg': 3.9}, {'code': 'm5r3G2E', 'title': '이터널스', 'year': 2020, 'genres': ['액션', '드라마', '판타지'], 'ratings_avg': 3.0}, {'code': 'mOk7BJO', 'title': '아바타 2', 'year': 2020, 'genres': ['액션', '판타지', 'SF'], 'ratings_avg': 3.6}]"
nkPvrZwJDvgar,"[{'movie_code': 'mWJyw14', 'movie_title': '여우들', 'movie_rating': 3.0}, {'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.0}, {'movie_code': 'm5ewGMO', 'movie_title': '톱 쌍둥이 자매', 'movie_rating': 4.5}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 3.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}]","[{'code': 'mWvqB0Z', 'title': '에움길', 'year': 2019, 'genres': ['다큐멘터리'], 'ratings_avg': 3.7}, {'code': 'm5mY83G', 'title': '보드랍게', 'year': 2020, 'genres': ['다큐멘터리'], 'ratings_avg': 3.9}]"
OkexJLPorvdbw,"[{'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 3.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 3.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 3.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 3.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 2.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 3.5}, {'movie_code': 'mNdKazW', 'movie_title': '사탄탱고', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 2.5}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 2.0}]",[]
Pznx9pXBo5761,"[{'movie_code': 'm5Y6ajR', 'movie_title': '코스모스', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 3.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}, {'movie_code': 'm5ZlXxL', 'movie_title': '나이브스 아웃', 'movie_rating': 4.0}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 5.0}]","[{'code': 'mOVMmYW', 'title': '더 코 레트 필름', 'year': 2010, 'genres': [], 'ratings_avg': 5.0}, {'code': 'm5m4l7d', 'title': '온리 휴먼', 'year': 2004, 'genres': ['로맨틱코미디'], 'ratings_avg': 5.0}, {'code': 'mWw3oGW', 'title': '꿈과 행운', 'year': 2001, 'genres': ['드라마', '코미디'], 'ratings_avg': 5.0}, {'code': 'm5nKJVW', 'title': '히피 히피 셰이크', 'year': 2010, 'genres': ['드라마', '코미디'], 'ratings_avg': 5.0}, {'code': 'mWvyZM5', 'title': '977', 'year': 2006, 'genres': [], 'ratings_avg': 4.7}, {'code': 'mdM29R5', 'title': '구교구골', 'year': 1978, 'genres': [], 'ratings_avg': 3.5}, {'code': 'mWvP7rd', 'title': '완화세검록', 'year': 1979, 'genres': [], 'ratings_avg': 4.2}, {'code': 'm5YRRQW', 'title': '삼문치', 'year': 1984, 'genres': [], 'ratings_avg': 4.4}, {'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mY5QvGW', 'title': '포레스트 검프', 'year': 1994, 'genres': ['드라마', '로맨스', '코미디'], 'ratings_avg': 4.3}]"
6NW5QnEz7x1Yo,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 0.5}, {'movie_code': 'mOlwRKg', 'movie_title': '물의 처녀', 'movie_rating': 0.5}, {'movie_code': 'mWvVNV3', 'movie_title': '쓰리 송즈 어바웃 레닌', 'movie_rating': 0.5}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 0.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 0.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 1.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 1.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 0.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 0.5}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 0.5}]",[]
djaxb48RPvLw8,"[{'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 4.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'md6B3Ad', 'movie_title': '대부 일대기', 'movie_rating': 4.0}, {'movie_code': 'm5Y6ajR', 'movie_title': '코스모스', 'movie_rating': 5.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'm5QYVk5', 'movie_title': '포 더 버블 텔스 미 소', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 3.0}]","[{'code': 'mOk6AwW', 'title': '그림자 군단', 'year': 1969, 'genres': ['전쟁', '드라마'], 'ratings_avg': 4.1}, {'code': 'm5aKnlO', 'title': '아들', 'year': 2002, 'genres': ['가족', '드라마'], 'ratings_avg': 4.1}, {'code': 'mOAr8ad', 'title': '고령가 소년 살인사건', 'year': 1991, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.1}, {'code': 'mO1VNVd', 'title': '카비리아의 밤', 'year': 1957, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mWyeBVW', 'title': '초여름', 'year': 1951, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.1}, {'code': 'mdEK3gW', 'title': '만춘', 'year': 1949, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mWvM2Z5', 'title': '침묵', 'year': 1963, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'md7eyvW', 'title': '움베르토 D', 'year': 1952, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mWw2JG5', 'title': '더 뮤직 룸', 'year': 1958, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'm2WyPk5', 'title': '아무도 모른다', 'year': 2004, 'genres': ['드라마'], 'ratings_avg': 4.0}]"
YaR5YlVEwvgX1,"[{'movie_code': 'mWvkk73', 'movie_title': '리차드 쥬얼', 'movie_rating': 4.0}, {'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 3.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'mO8ym9D', 'movie_title': '데칼로그 10', 'movie_rating': 4.0}]","[{'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mO2M3mN', 'title': '실베스트르', 'year': 1982, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'm5aKVNO', 'title': '클로즈 업', 'year': 1990, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mWyVeKO', 'title': '안드레이 루블료프', 'year': 1966, 'genres': ['역사', '스릴러', '드라마'], 'ratings_avg': 4.2}, {'code': 'mnWJyx5', 'title': '굿 윌 헌팅', 'year': 1997, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'md7nK2O', 'title': '할복', 'year': 1962, 'genres': ['시대극', '드라마', '액션'], 'ratings_avg': 4.2}, {'code': 'mO2RBnO', 'title': '구멍', 'year': 1960, 'genres': ['스릴러', '범죄', '드라마'], 'ratings_avg': 4.2}, {'code': 'mOkmvE5', 'title': '흐트러지다', 'year': 1964, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.1}, {'code': 'mWy4nk5', 'title': '절멸의 천사', 'year': 1962, 'genres': ['판타지', '드라마', '코미디'], 'ratings_avg': 4.1}, {'code': 'mYdEygd', 'title': '집시의 시간', 'year': 1989, 'genres': ['드라마'], 'ratings_avg': 4.1}]"
24BqEknmV5rjn,"[{'movie_code': 'mWq1ag2', 'movie_title': '반쪽의 이야기', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 5.0}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 5.0}]","[{'code': 'm85XM3W', 'title': '하나 그리고 둘', 'year': 2000, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'myWqxp5', 'title': '파이트 클럽', 'year': 1999, 'genres': ['드라마', '액션'], 'ratings_avg': 4.1}, {'code': 'm5rjGm5', 'title': '더 송 오브 런치', 'year': 2010, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mWp0RaW', 'title': '고슴도치의 우아함', 'year': 2009, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.0}, {'code': 'm2dj3a5', 'title': '타인의 삶', 'year': 2006, 'genres': ['스릴러', '드라마'], 'ratings_avg': 4.0}, {'code': 'mOo0P9a', 'title': '우리들', 'year': 2015, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mDWvped', 'title': '뻐꾸기 둥지 위로 날아간 새', 'year': 1975, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.1}, {'code': 'mWJyZyx', 'title': '생산적 활동', 'year': 2008, 'genres': ['다큐멘터리', '애니메이션'], 'ratings_avg': 4.0}, {'code': 'mdEK3gW', 'title': '만춘', 'year': 1949, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'm5rQw27', 'title': '팬텀 스레드', 'year': 2017, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.0}]"
