user_code,title,movie_code,content_type,genres,year
YaR5Y0ZWKvgX1,태풍이 지나가고,mO2Mo6N,movies,"['코미디', '드라마']",2016
YaR5Y0ZWKvgX1,밀정,mW4Lzqg,movies,"['드라마', '역사', '액션', '스릴러']",2016
YaR5Y0ZWKvgX1,룸,mWqJMnp,movies,"['드라마', '스릴러']",2015
YaR5Y0ZWKvgX1,앙: 단팥 인생 이야기,mO8K0vj,movies,['드라마'],2015
YaR5Y0ZWKvgX1,슬로우 웨스트,mdRLbKv,movies,"['액션', '모험', '드라마', '로맨스', '스릴러', '서부극']",2015
YaR5Y0ZWKvgX1,피,m5Zmmxd,movies,['드라마'],1989
YaR5Y0ZWKvgX1,앙코르,m45nby5,movies,"['로맨스', '드라마']",2005
YaR5Y0ZWKvgX1,더 리더: 책 읽어주는 남자,mNdKveO,movies,"['로맨스', '드라마']",2008
YaR5Y0ZWKvgX1,28주 후,mdKB2YO,movies,"['드라마', '공포', 'SF']",2007
YaR5Y0ZWKvgX1,21 그램,mE5DgRd,movies,"['드라마', '범죄', '스릴러']",2003
YaR5Y0ZWKvgX1,왜 독립영화 감독들은 DVD를 주지 않는가?,mWqJj7o,movies,"['코미디', '드라마', '단편']",2013
YaR5Y0ZWKvgX1,배드 캅,mdj07aW,movies,"['드라마', '범죄']",1992
YaR5Y0ZWKvgX1,양지의 그녀,m5Q4jQd,movies,"['드라마', '로맨스']",2013
YaR5Y0ZWKvgX1,태양의 노래,mMO2GdK,movies,"['드라마', '로맨스']",2006
YaR5Y0ZWKvgX1,무지개 여신,mXOgoNO,movies,"['드라마', '로맨스']",2006
YaR5Y0ZWKvgX1,터보 키드,mOVvgvR,movies,"['액션', '모험', '코미디', '공포', 'SF']",2015
YaR5Y0ZWKvgX1,홍콩에서 온 백작,mObP6n5,movies,['코미디'],1967
YaR5Y0ZWKvgX1,페이백,mWpJwMd,movies,"['액션', '범죄', '스릴러']",1999
YaR5Y0ZWKvgX1,사이드 이펙트,mOkl6Jd,movies,"['범죄', '드라마', '미스터리', '스릴러']",2013
YaR5Y0ZWKvgX1,플라이트 93,mv5aDd4,movies,['드라마'],2006
YaR5Y0ZWKvgX1,블루 벨벳,m5DGMed,movies,"['로맨스', '드라마', '스릴러']",1986
YaR5Y0ZWKvgX1,키스 키스 뱅뱅,m5ZJX05,movies,"['범죄', '코미디']",2005
YaR5Y0ZWKvgX1,저지 드레드,mdE6oE5,movies,"['액션', '범죄', 'SF']",2012
YaR5Y0ZWKvgX1,스시 장인: 지로의 꿈,mWJM4L5,movies,['다큐멘터리'],2011
YaR5Y0ZWKvgX1,침묵의 목격자,mOk6Zoj,movies,"['드라마', '미스터리']",2013
YaR5Y0ZWKvgX1,드래프트 데이,mObGv8a,movies,"['드라마', '스포츠']",2014
YaR5Y0ZWKvgX1,도망자,m5Y3KQO,movies,"['액션', '스릴러']",2011
YaR5Y0ZWKvgX1,꼬마 유령 캐스퍼,mO23zAd,movies,"['판타지', '애니메이션', '코미디']",1995
YaR5Y0ZWKvgX1,더 로드,mdR3PK5,movies,"['공포', '미스터리', '스릴러']",2003
YaR5Y0ZWKvgX1,2046,mM5r9Jd,movies,['드라마'],2004
YaR5Y0ZWKvgX1,"장화, 홍련",mdj09rW,movies,"['공포', '스릴러']",2003
YaR5Y0ZWKvgX1,돌아오지 않는 강,mWLjBrd,movies,"['액션', '모험', '드라마', '음악', '로맨스', '서부극']",1954
YaR5Y0ZWKvgX1,데이라잇,mZ5eL3d,movies,"['재난', '액션', '드라마']",1996
YaR5Y0ZWKvgX1,함정,mOb4VN5,movies,"['범죄', '드라마', '스릴러']",1999
YaR5Y0ZWKvgX1,디스커넥트,m5xYwrW,movies,"['드라마', '스릴러']",2012
YaR5Y0ZWKvgX1,스타 트렉 8 - 퍼스트 콘택트,mW9Q1eW,movies,"['모험', '드라마', '액션', '스릴러']",1996
YaR5Y0ZWKvgX1,10분,mWqJ2bX,movies,['드라마'],2013
YaR5Y0ZWKvgX1,래리 플린트,m45n3nW,movies,['드라마'],1996
YaR5Y0ZWKvgX1,포 미니츠,mM5rRV5,movies,"['음악', '드라마']",2006
YaR5Y0ZWKvgX1,전망 좋은 방,mdEwrlW,movies,"['드라마', '로맨스']",1985
YaR5Y0ZWKvgX1,더 코브: 슬픈 돌고래의 진실,m5ZX3VO,movies,['다큐멘터리'],2009
YaR5Y0ZWKvgX1,이오지마에서 온 편지,mOgB19W,movies,"['전쟁', '드라마']",2006
YaR5Y0ZWKvgX1,007 북경특급 2,m2djA9O,movies,"['액션', '코미디', '스릴러', '로맨스', '판타지']",1996
YaR5Y0ZWKvgX1,퍼블릭 에너미 넘버 원 2,mWJ0Yqd,movies,"['범죄', '드라마', '스릴러', '액션']",2008
YaR5Y0ZWKvgX1,스콧 필그림,m5NVz75,movies,"['음악', '로맨스', '액션', '코미디']",2010
YaR5Y0ZWKvgX1,유리씨즈,m5nBv95,movies,['모험'],1954
YaR5Y0ZWKvgX1,뱀파이어 헌터 D,mV53KL5,movies,"['판타지', '애니메이션']",2001
YaR5Y0ZWKvgX1,펭귄 - 위대한 모험,mP5mbDW,movies,"['다큐멘터리', '가족', '모험', '드라마']",2005
YaR5Y0ZWKvgX1,시스터,mWpPvMW,movies,['드라마'],2012
YaR5Y0ZWKvgX1,미소노 유니버스,mdEwnZm,movies,"['드라마', '코미디']",2015
YaR5Y0ZWKvgX1,고 라이크 헬,mdBzv49,movies,"['액션', '드라마']",2015
YaR5Y0ZWKvgX1,사요나라 이츠카,m5n0JyO,movies,['로맨스'],2010
YaR5Y0ZWKvgX1,큐어,mOkzRgW,movies,"['범죄', '스릴러']",1997
YaR5Y0ZWKvgX1,나에게서 온 편지,mOPpPgO,movies,['드라마'],2012
YaR5Y0ZWKvgX1,"소년, 소녀 그리고 바다",m5nQ3rV,movies,['로맨스'],2014
YaR5Y0ZWKvgX1,촌마게푸딩,mOPQ9wd,movies,['코미디'],2010
YaR5Y0ZWKvgX1,가부키쵸 러브호텔,mOgBrvn,movies,['드라마'],2014
YaR5Y0ZWKvgX1,숀더쉽,mdBzVlY,movies,"['가족', '코미디', '애니메이션']",2015
YaR5Y0ZWKvgX1,내 남자,mdMgYqy,movies,['드라마'],2013
YaR5Y0ZWKvgX1,탑 건: 매버릭,mdE1GGd,movies,"['액션', '드라마']",2020
YaR5Y0ZWKvgX1,인디애니박스: 셀마의 단백질 커피,mWyeMVW,movies,"['로맨스', '판타지', '애니메이션']",2008
YaR5Y0ZWKvgX1,벤쿠버의 아침,m5m1ApG,movies,['드라마'],2014
YaR5Y0ZWKvgX1,머신건 프리처,mOgRa0W,movies,"['드라마', '액션']",2011
YaR5Y0ZWKvgX1,코렐라인: 비밀의 문,m5n9rnd,movies,"['애니메이션', '드라마', '가족', '판타지', '스릴러', '액션', '공포', '미스터리', '모험']",2009
YaR5Y0ZWKvgX1,히트맨: 에이전트 47,mWpmMLv,movies,"['액션', '범죄', '스릴러']",2015
YaR5Y0ZWKvgX1,산쇼다유,m5aExN5,movies,['드라마'],1954
YaR5Y0ZWKvgX1,셀프/리스,mdEwkyE,movies,"['액션', '미스터리', 'SF', '스릴러']",2015
YaR5Y0ZWKvgX1,동경 표류일기,m5Q9xy5,movies,"['드라마', '애니메이션']",2011
YaR5Y0ZWKvgX1,라스트베가스,m5ejY9W,movies,"['코미디', '드라마']",2013
YaR5Y0ZWKvgX1,심플 플랜,mNdKNzO,movies,"['범죄', '드라마', '스릴러']",1998
YaR5Y0ZWKvgX1,마세티 킬즈,mO8Aq2d,movies,"['액션', '범죄', '스릴러', '코미디']",2013
YaR5Y0ZWKvgX1,오로라 공주,mn5NonW,movies,"['범죄', '스릴러']",2005
YaR5Y0ZWKvgX1,매기,mOgBLK0,movies,"['드라마', '공포']",2015
YaR5Y0ZWKvgX1,필립 모리스,m533q25,movies,['코미디'],2009
YaR5Y0ZWKvgX1,인랜드 엠파이어,mWz4J9d,movies,"['드라마', '미스터리', '스릴러']",2006
YaR5Y0ZWKvgX1,트랜스,mdKlAe5,movies,"['범죄', '드라마', '미스터리', '스릴러']",2013
YaR5Y0ZWKvgX1,진용,m5ZXvLO,movies,"['로맨스', '액션']",1989
YaR5Y0ZWKvgX1,씨클로,mAOlwnW,movies,"['드라마', '범죄']",1995
YaR5Y0ZWKvgX1,크로니클,mOoAmv5,movies,"['드라마', 'SF', '스릴러']",2012
YaR5Y0ZWKvgX1,디어 평양,mBOkXJd,movies,"['다큐멘터리', '가족']",2005
YaR5Y0ZWKvgX1,웨이 오브 더 건,m53E9pO,movies,"['범죄', '스릴러']",2000
YaR5Y0ZWKvgX1,하드 캔디,mO1EVwO,movies,"['드라마', '스릴러']",2005
YaR5Y0ZWKvgX1,투 올드 힙합 키드,mOP0NXO,movies,['다큐멘터리'],2011
YaR5Y0ZWKvgX1,제네시스: 세상의 소금,mdjaLK9,movies,"['다큐멘터리', '역사']",2014
YaR5Y0ZWKvgX1,프렌지,mW94a45,movies,"['스릴러', '범죄']",1972
YaR5Y0ZWKvgX1,하워즈 엔드,m9dB8AW,movies,"['드라마', '로맨스']",1992
YaR5Y0ZWKvgX1,아버지의 깃발,mdKBekO,movies,"['전쟁', '액션', '드라마']",2006
YaR5Y0ZWKvgX1,엔보이,mWzwVrZ,movies,['드라마'],2014
YaR5Y0ZWKvgX1,오즈 그레이트 앤드 파워풀,m5rP3VO,movies,"['액션', '판타지', '가족', '모험']",2013
YaR5Y0ZWKvgX1,황당한 외계인: 폴,mWpJ1Md,movies,"['모험', '코미디', 'SF']",2011
YaR5Y0ZWKvgX1,터커 & 데일 Vs 이블,mdjMN9O,movies,"['코미디', '공포']",2010
YaR5Y0ZWKvgX1,글로리아,m5GEzDO,movies,"['드라마', '스릴러', '범죄']",1980
17ovVbgA9vzyn,아쇼,mWvqpJy,movies,['다큐멘터리'],2020
17ovVbgA9vzyn,더 페이버릿: 여왕의 여자,mOgB16n,movies,"['드라마', '역사']",2018
17ovVbgA9vzyn,팬텀 스레드,m5rQw27,movies,"['로맨스', '드라마']",2017
17ovVbgA9vzyn,폭력 탈옥,mdjZLDd,movies,['드라마'],1967
17ovVbgA9vzyn,더 셀,mqW9xl5,movies,"['공포', '판타지', '스릴러']",2000
17ovVbgA9vzyn,더 폴: 오디어스와 환상의 문,mdMgjJW,movies,"['모험', '드라마', '판타지']",2006
17ovVbgA9vzyn,사일런스,mW4AqPO,movies,"['드라마', '역사']",2016
17ovVbgA9vzyn,"러브, 비하인드",mWwENXd,movies,"['코미디', '드라마', '로맨스']",2012
17ovVbgA9vzyn,마르셀의 여름,mE5DB3O,movies,['드라마'],1990
17ovVbgA9vzyn,용이 간다,mO8jVj5,movies,['액션'],2007
17ovVbgA9vzyn,엠,md76XkO,movies,"['드라마', '스릴러', '범죄']",1931
17ovVbgA9vzyn,영웅본색 2,m9dBaYO,movies,"['액션', '범죄', '드라마', '스릴러']",1987
17ovVbgA9vzyn,첩혈쌍웅,mmObD75,movies,"['액션', '범죄', '드라마', '스릴러']",1989
17ovVbgA9vzyn,주윤발의 첩혈속집,mgdMEld,movies,"['액션', '범죄', '스릴러']",1992
17ovVbgA9vzyn,디터 람스,mdEmQ1p,movies,['다큐멘터리'],2018
17ovVbgA9vzyn,사마에게,m5r3GPJ,movies,"['다큐멘터리', '전쟁']",2019
17ovVbgA9vzyn,마라톤 맨,mY5QQ85,movies,['스릴러'],1976
17ovVbgA9vzyn,공포의 보수,mdj02JW,movies,"['스릴러', '드라마', '모험']",1953
17ovVbgA9vzyn,기도하는 남자,mO0gQwv,movies,['드라마'],2018
17ovVbgA9vzyn,로프,mWqlVK5,movies,"['범죄', '액션', '스릴러']",1948
17ovVbgA9vzyn,북북서로 진로를 돌려라,mpWpzad,movies,"['로맨스', '스릴러']",1959
17ovVbgA9vzyn,프렌지,mW94a45,movies,"['스릴러', '범죄']",1972
17ovVbgA9vzyn,의식,mXOgqA5,movies,"['스릴러', '범죄']",1995
17ovVbgA9vzyn,경계선,mOAZkGj,movies,"['범죄', '드라마', '판타지', '로맨스', '스릴러']",2018
17ovVbgA9vzyn,비정성시,m85X415,movies,['드라마'],1989
17ovVbgA9vzyn,부운,m5xMglW,movies,"['로맨스', '드라마']",1955
17ovVbgA9vzyn,7인의 사무라이,mOP7NaW,movies,"['액션', '드라마']",1954
17ovVbgA9vzyn,오하루의 일생,mOAYMXO,movies,['드라마'],1952
17ovVbgA9vzyn,"아귀레, 신의 분노",m2Wyg6d,movies,"['액션', '모험', '드라마', '역사']",1972
17ovVbgA9vzyn,순응자,mYdEYEd,movies,['드라마'],1970
17ovVbgA9vzyn,페르소나,mOlKEAW,movies,"['드라마', '스릴러']",1966
17ovVbgA9vzyn,사랑과 경멸,mWwxYXO,movies,['드라마'],1963
17ovVbgA9vzyn,쥴 앤 짐,mOgBl3W,movies,"['드라마', '로맨스']",1961
17ovVbgA9vzyn,비리디아나,myWqbBO,movies,['드라마'],1961
17ovVbgA9vzyn,길,mJOV91W,movies,['드라마'],1954
17ovVbgA9vzyn,제3의 사나이,mWqJl2O,movies,"['미스터리', '스릴러']",1949
17ovVbgA9vzyn,어느 시골 본당 신부의 일기,mn5N8RO,movies,['드라마'],1950
17ovVbgA9vzyn,분홍신,m5Zjl05,movies,"['드라마', '음악', '로맨스']",1948
17ovVbgA9vzyn,자전거 도둑,m5GX2XW,movies,['드라마'],1948
17ovVbgA9vzyn,밀회,m5QgB4O,movies,"['드라마', '로맨스']",1945
17ovVbgA9vzyn,거대한 환상,mdBeBGO,movies,"['드라마', '전쟁']",1937
17ovVbgA9vzyn,배리 린든,m15GRvd,movies,"['드라마', '전쟁', '로맨스']",1975
17ovVbgA9vzyn,차이나타운,md7vJ1O,movies,"['드라마', '미스터리', '스릴러']",1974
17ovVbgA9vzyn,시티 라이트,mY5QPld,movies,"['로맨틱코미디', '코미디']",1931
17ovVbgA9vzyn,카메라를 든 사나이,md7nkpO,movies,['다큐멘터리'],1929
17ovVbgA9vzyn,잔 다르크의 수난,mAd7JBO,movies,"['역사', '드라마']",1928
17ovVbgA9vzyn,선라이즈,mO2MoxW,movies,['로맨스'],1927
17ovVbgA9vzyn,셜록 2세,mJOVGBd,movies,"['코미디', '가족']",1924
17ovVbgA9vzyn,돼지가 우물에 빠진 날,m85XAAW,movies,['드라마'],1996
17ovVbgA9vzyn,만다라,mWJyrn5,movies,['드라마'],1981
17ovVbgA9vzyn,짝코,m1d610O,movies,"['드라마', '스릴러', '범죄']",1980
17ovVbgA9vzyn,최후의 증인,mJO1QkO,movies,"['전쟁', '스릴러']",1980
17ovVbgA9vzyn,시집 가는 날,mO2yqNW,movies,"['드라마', '가족']",1956
17ovVbgA9vzyn,하녀,mOk6RjW,movies,['스릴러'],1960
17ovVbgA9vzyn,사랑방 손님과 어머니,m5xoKEd,movies,"['로맨스', '드라마']",1961
17ovVbgA9vzyn,오발탄,mqW9eBW,movies,['드라마'],1961
17ovVbgA9vzyn,휴일,mOV8Pp5,movies,['드라마'],1968
17ovVbgA9vzyn,삼포가는 길,mJOVwYd,movies,['드라마'],1975
17ovVbgA9vzyn,자유부인,mOA9QVO,movies,"['로맨스', '드라마']",1956
17ovVbgA9vzyn,지푸라기라도 잡고 싶은 짐승들,mOP0pyp,movies,"['스릴러', '범죄', '미스터리']",2018
17ovVbgA9vzyn,진링의 13소녀,mdM0wXO,movies,"['드라마', '역사', '전쟁']",2011
17ovVbgA9vzyn,마약왕,mOgBKEa,movies,"['범죄', '드라마']",2017
17ovVbgA9vzyn,벌새,m5DGrlR,movies,['드라마'],2018
17ovVbgA9vzyn,컴 앤 씨,mWzxwZd,movies,"['전쟁', '드라마']",1985
17ovVbgA9vzyn,죽음의 다섯 손가락,mOgLEAd,movies,['액션'],1972
17ovVbgA9vzyn,초한지 - 천하대전,mOVNY1O,movies,"['액션', '드라마', '역사']",2011
17ovVbgA9vzyn,아이리시맨을 말하다,mOop1Mv,movies,['다큐멘터리'],2019
17ovVbgA9vzyn,신의 은총으로,m5ewMl9,movies,"['범죄', '드라마']",2019
17ovVbgA9vzyn,데이 쉘 낫 그로우 올드,m5xJrJg,movies,"['다큐멘터리', '전쟁', '역사']",2018
17ovVbgA9vzyn,최첨단 편집 - 영화 편집의 마술,m5njEo5,movies,['다큐멘터리'],2004
17ovVbgA9vzyn,두 교황,m5agBNG,movies,['드라마'],2019
17ovVbgA9vzyn,성 프란치스코,mOPoZYV,movies,['드라마'],2016
17ovVbgA9vzyn,북쪽으로,mOk6A8k,movies,[],2014
17ovVbgA9vzyn,지구 최후의 밤,m5rQ3wo,movies,"['드라마', '미스터리']",2018
17ovVbgA9vzyn,2046,mM5r9Jd,movies,['드라마'],2004
17ovVbgA9vzyn,일대종사,mOglp9d,movies,"['액션', '드라마', '로맨스', '전쟁']",2013
17ovVbgA9vzyn,뮬란: 전사의 귀환,mWqe6rW,movies,"['모험', '드라마', '로맨스', '전쟁', '액션', '시대극']",2009
17ovVbgA9vzyn,연인,m5nQ7kd,movies,"['액션', '모험', '드라마', '로맨스', '시대극']",2004
17ovVbgA9vzyn,동사서독,mMO27kd,movies,"['드라마', '액션']",1994
17ovVbgA9vzyn,커런트 워,mOk6M9p,movies,"['드라마', '역사']",2017
17ovVbgA9vzyn,바이올린 연주자,mO1jXpV,movies,['드라마'],2018
17ovVbgA9vzyn,비독: 파리의 황제,mWywzox,movies,"['액션', '모험', '역사', '범죄', '드라마']",2018
17ovVbgA9vzyn,로스트 인 베이징,mOAZGQd,movies,"['드라마', '성인']",2007
17ovVbgA9vzyn,집의 시간들,mWpmwRx,movies,['다큐멘터리'],2017
17ovVbgA9vzyn,달사람,mdjlbDW,movies,"['SF', '애니메이션']",2012
17ovVbgA9vzyn,눈부신 하루,m5nkPyW,movies,"['판타지', '드라마', '로맨스']",2005
17ovVbgA9vzyn,테이블 매너,m5nQXPk,movies,"['드라마', '단편']",2018
17ovVbgA9vzyn,네트워크,mW4gvR5,movies,"['드라마', '코미디']",1976
17ovVbgA9vzyn,더 포스트,mOk6oAk,movies,"['스릴러', '드라마', '역사']",2017
17ovVbgA9vzyn,몰리스 게임,mOAZzRl,movies,"['범죄', '드라마']",2017
17ovVbgA9vzyn,롱 샷,mdErEE0,movies,"['코미디', '로맨스']",2019
17ovVbgA9vzyn,마릴린 먼로: 더 파이널 데이즈,m5ZX4px,movies,['다큐멘터리'],2001
17ovVbgA9vzyn,굿 셰퍼드,m5DVK3O,movies,"['로맨스', '드라마', '스릴러']",2006
17ovVbgA9vzyn,더 문,mM5r8jO,movies,"['SF', '미스터리', '드라마']",2009
17ovVbgA9vzyn,솔라리스,mOkpqpd,movies,"['로맨스', '판타지', '드라마']",2002
17ovVbgA9vzyn,더 걸프렌드 익스피어리언스,mWybKxO,movies,['드라마'],2009
17ovVbgA9vzyn,화차,m5QbDRW,movies,['스릴러'],2012
17ovVbgA9vzyn,기억하니?,m5m1mMG,movies,['드라마'],2018
17ovVbgA9vzyn,엔젤,mOgBjKn,movies,"['범죄', '드라마']",2018
g64qzbDbeqER0,더 파티,m533vj6,movies,"['코미디', '드라마']",2017
g64qzbDbeqER0,대학살의 신,m5ZZYe5,movies,"['코미디', '드라마']",2011
g64qzbDbeqER0,해치지않아,mOgKb23,movies,['코미디'],2019
g64qzbDbeqER0,로우,md76DvB,movies,"['드라마', '공포']",2017
g64qzbDbeqER0,장산범,mdjaA3r,movies,"['공포', '스릴러']",2017
g64qzbDbeqER0,투 러버스 앤 베어,m5Y6k7E,movies,"['드라마', '로맨스']",2016
g64qzbDbeqER0,머시니스트,mLOPPgO,movies,"['드라마', '스릴러']",2004
g64qzbDbeqER0,인썸니아,m45nwoW,movies,['스릴러'],2002
g64qzbDbeqER0,마스터,m5rboD5,movies,['드라마'],2012
g64qzbDbeqER0,인사이드 르윈,m5ZYYld,movies,"['코미디', '드라마', '음악']",2013
g64qzbDbeqER0,광기가 우리를 갈라놓을 때까지,md76PYk,movies,['다큐멘터리'],2013
g64qzbDbeqER0,액트 오브 킬링,mOVan8W,movies,"['다큐멘터리', '범죄']",2013
g64qzbDbeqER0,언더 더 스킨,mOA6ljd,movies,"['SF', '드라마']",2013
g64qzbDbeqER0,캐롤,mO2lEQ5,movies,"['드라마', '로맨스']",2015
g64qzbDbeqER0,사울의 아들,md76wD2,movies,"['드라마', '전쟁']",2015
g64qzbDbeqER0,나이트 플라이트,mdKgVJd,movies,"['액션', '스릴러']",2005
g64qzbDbeqER0,너스 베티,mAOlygd,movies,"['코미디', '스릴러', '범죄']",2000
g64qzbDbeqER0,K-19 위도우메이커,mJ5x2jO,movies,"['드라마', '역사', '전쟁', '스릴러']",2002
g64qzbDbeqER0,디파티드,m2djMzO,movies,"['스릴러', '드라마', '범죄', '액션']",2006
g64qzbDbeqER0,꾸뻬씨의 행복여행,mOg0eNd,movies,"['모험', '코미디', '드라마']",2014
g64qzbDbeqER0,옥토버 스카이,mOVvYzO,movies,"['가족', '드라마']",1999
g64qzbDbeqER0,저수지의 개들,mWzwmDO,movies,"['범죄', '드라마', '스릴러']",1992
g64qzbDbeqER0,가려진 시간,mW4LzGo,movies,"['드라마', '미스터리', '판타지', '로맨스']",2016
g64qzbDbeqER0,날 미치게 하는 남자,m85XYpW,movies,"['드라마', '로맨틱코미디']",2005
g64qzbDbeqER0,인턴십,mW4vEwd,movies,['코미디'],2013
g64qzbDbeqER0,자백,m5XME0z,movies,['다큐멘터리'],2016
g64qzbDbeqER0,라스트 홀리데이,mWLjwjd,movies,"['모험', '드라마', '코미디']",2006
g64qzbDbeqER0,컨저링 2,mWzwxRD,movies,"['미스터리', '공포', '스릴러']",2016
Pznx9jNWWq761,라스베가스를 떠나며,mgOA0VW,movies,"['로맨스', '드라마']",1995
Pznx9jNWWq761,우드잡,m5Y6y6Q,movies,"['코미디', '드라마']",2014
Pznx9jNWWq761,전장의 크리스마스,m5ZXQeO,movies,"['전쟁', '드라마']",1983
Pznx9jNWWq761,지푸라기라도 잡고 싶은 짐승들,mOP0pyp,movies,"['스릴러', '범죄', '미스터리']",2018
Pznx9jNWWq761,현기증,mOAmrPO,movies,"['스릴러', '범죄', '드라마', '액션']",1958
Pznx9jNWWq761,아사코,md6Ylry,movies,"['드라마', '로맨스']",2018
Pznx9jNWWq761,폴란드로 간 아이들,m5ZXGB0,movies,"['다큐멘터리', '드라마']",2018
Pznx9jNWWq761,늑대와 춤을,m85XVzO,movies,"['모험', '서부극', '드라마']",1990
Pznx9jNWWq761,스파이더맨: 파 프롬 홈,m5nQrpo,movies,"['액션', '모험', '코미디', 'SF']",2019
Pznx9jNWWq761,판의 미로 - 오필리아와 세 개의 열쇠,m5YMvR5,movies,"['판타지', '드라마', '전쟁']",2006
Pznx9jNWWq761,명탐정 피카츄,mWJyXbJ,movies,"['판타지', '액션', '가족', '애니메이션', '모험']",2019
Pznx9jNWWq761,얼굴들,mWyJKAk,movies,"['드라마', '로맨스']",2017
Pznx9jNWWq761,스파이더맨: 뉴 유니버스,md76rkk,movies,"['애니메이션', '액션', '모험', '코미디', '가족', 'SF']",2018
Pznx9jNWWq761,큐어,mOkzRgW,movies,"['범죄', '스릴러']",1997
Pznx9jNWWq761,거짓말을 사랑하는 여자,mWJZxRJ,movies,"['로맨스', '미스터리', '드라마']",2018
Pznx9jNWWq761,보헤미안 랩소디,mWJyDKM,movies,['드라마'],2018
Pznx9jNWWq761,미쓰백,mW93QZ4,movies,['드라마'],2018
Pznx9jNWWq761,마약왕,mOgBKEa,movies,"['범죄', '드라마']",2017
Pznx9jNWWq761,흐르는 강물처럼,m45nq3d,movies,['드라마'],1992
Pznx9jNWWq761,서치,mdjawmz,movies,"['드라마', '미스터리', '스릴러']",2018
Pznx9jNWWq761,범블비,mW4L2oL,movies,"['액션', 'SF', '모험']",2018
Pznx9jNWWq761,콜래트럴,mW4LaeW,movies,"['스릴러', '액션', '범죄']",2004
Pznx9jNWWq761,아웃 오브 아프리카,mWqJblO,movies,"['드라마', '로맨스']",1985
Pznx9jNWWq761,번-E,mOPoEr7,movies,['애니메이션'],2008
Pznx9jNWWq761,너의 결혼식,mdKBpoY,movies,['로맨스'],2017
Pznx9jNWWq761,파 앤드 어웨이,mJO1ok5,movies,"['모험', '드라마', '로맨스', '서부극']",1992
Pznx9jNWWq761,인랑,mW4a9LO,movies,"['스릴러', '드라마', '액션', '애니메이션', '판타지']",1999
Pznx9jNWWq761,노킹 온 헤븐스 도어,m5ZXDlO,movies,"['범죄', '액션', '드라마', '코미디']",1997
Pznx9jNWWq761,아이리시맨,mdja2ZN,movies,"['범죄', '드라마']",2019
Pznx9jNWWq761,스카우트,mVWzwNO,movies,"['스포츠', '로맨스', '코미디']",2007
Pznx9jNWWq761,맨체스터 바이 더 씨,m5aVlPj,movies,['드라마'],2016
Pznx9jNWWq761,나비 효과,my5YwlO,movies,"['SF', '스릴러']",2004
Pznx9jNWWq761,레옹,m15GKp5,movies,"['액션', '범죄', '드라마', '스릴러']",1994
Pznx9jNWWq761,몬스터 콜,m5aVl0p,movies,"['모험', '드라마', '가족', '판타지']",2016
Pznx9jNWWq761,서러브레드,m5Qq99R,movies,"['코미디', '범죄', '드라마', '스릴러']",2017
Pznx9jNWWq761,피아니스트,m45n7XW,movies,['드라마'],2001
Pznx9jNWWq761,"가장 따뜻한 색, 블루",mWvLZEd,movies,"['드라마', '로맨스']",2013
Pznx9jNWWq761,볼륨을 높여라,mQO8Nb5,movies,"['드라마', '코미디']",1990
Pznx9jNWWq761,위대한 독재자,m45nBk5,movies,['코미디'],1940
Pznx9jNWWq761,레드 스패로,md6YrNa,movies,"['스릴러', '드라마', '액션']",2018
Pznx9jNWWq761,당갈,mOgBMZM,movies,"['드라마', '스포츠']",2016
Pznx9jNWWq761,루비 스팍스,m5xDab5,movies,"['로맨틱코미디', '판타지']",2012
